Latitude,Longitude,department (name),department (code),communes (code),Nom,Mois,Pression station,Température (°C),Précipitations dans les 24 dernières heures,Rafales sur une période
47.15,-1.608833,Loire-Atlantique,44,44150,NANTES-BOUGUENAIS,11,101257.42730720608,9.425158027812918,5008.9,6.466814159292035
47.15,-1.608833,Loire-Atlantique,44,44150,NANTES-BOUGUENAIS,12,101688.1933003844,7.55716639209228,5256.2,6.766062602965404
47.267833,5.088333,Côte-d'Or,21,21473,DIJON-LONGVIC,1,99215.26033279656,3.056736446591542,3387.8,5.752227589908749
47.267833,5.088333,Côte-d'Or,21,21473,DIJON-LONGVIC,2,99074.84004739336,4.3059834123222975,2441.2,6.3473341232227485
47.267833,5.088333,Côte-d'Or,21,21473,DIJON-LONGVIC,3,98964.18472063854,7.053021664766272,3014.9,6.384492588369441
47.267833,5.088333,Côte-d'Or,21,21473,DIJON-LONGVIC,4,98931.75831202047,10.953772378516646,2709.5,5.417327365728901
47.267833,5.088333,Côte-d'Or,21,21473,DIJON-LONGVIC,5,98953.73595505618,14.519382022471932,3149.0,5.630758426966292
47.267833,5.088333,Côte-d'Or,21,21473,DIJON-LONGVIC,6,98976.24500665779,19.26770972037286,2956.7,5.390213049267643
47.267833,5.088333,Côte-d'Or,21,21473,DIJON-LONGVIC,7,99023.90458254865,21.96842435655997,2188.8,5.666603892027621
47.267833,5.088333,Côte-d'Or,21,21473,DIJON-LONGVIC,8,99065.76947040498,21.002118380062328,2494.5,5.003052959501558
47.267833,5.088333,Côte-d'Or,21,21473,DIJON-LONGVIC,9,99190.10309278351,16.281378865979406,2367.5,5.231894329896907
47.267833,5.088333,Côte-d'Or,21,21473,DIJON-LONGVIC,10,99121.79677819084,11.254894671623319,3797.4,5.0411400247831475
47.267833,5.088333,Côte-d'Or,21,21473,DIJON-LONGVIC,11,99013.71483375959,6.645076726342733,2929.3,4.9219309462915595
47.267833,5.088333,Côte-d'Or,21,21473,DIJON-LONGVIC,12,99395.58643690939,4.1423012784880715,3649.3,5.19266259032796
47.294333,-3.218333,Morbihan,56,56009,BELLE ILE-LE TALUT,1,101427.86442711457,8.746790641871648,3639.8,12.61499700059988
47.294333,-3.218333,Morbihan,56,56009,BELLE ILE-LE TALUT,2,101251.68958742633,8.5296005239031,3289.3,12.93614931237721
47.294333,-3.218333,Morbihan,56,56009,BELLE ILE-LE TALUT,3,101194.57991156033,9.511623499684166,2600.6,12.104106127605812
47.294333,-3.218333,Morbihan,56,56009,BELLE ILE-LE TALUT,4,101100.85409252669,11.797508896797176,1561.1,9.646192170818505
47.294333,-3.218333,Morbihan,56,56009,BELLE ILE-LE TALUT,5,101239.1551584078,14.143704305442752,1524.1,9.531600324939074
47.294333,-3.218333,Morbihan,56,56009,BELLE ILE-LE TALUT,6,101158.56744186046,16.80865116279072,1232.1,8.87125581395349
47.294333,-3.218333,Morbihan,56,56009,BELLE ILE-LE TALUT,7,101338.52983988356,18.77831149927222,941.9,8.83806404657933
47.294333,-3.218333,Morbihan,56,56009,BELLE ILE-LE TALUT,8,101293.94027676621,18.67297887836856,1790.5,8.400655498907502
47.294333,-3.218333,Morbihan,56,56009,BELLE ILE-LE TALUT,9,101413.97270114943,16.78764367816094,1626.6,9.382758620689655
47.294333,-3.218333,Morbihan,56,56009,BELLE ILE-LE TALUT,10,101212.38888888889,14.077986111111134,2522.5,10.637083333333333
47.294333,-3.218333,Morbihan,56,56009,BELLE ILE-LE TALUT,11,101058.1628242075,11.866858789625383,3230.1,12.44257925072046
47.294333,-3.218333,Morbihan,56,56009,BELLE ILE-LE TALUT,12,101462.85211267606,10.540140845070445,3956.9,12.93849765258216
47.4445,0.727333,Indre-et-Loire,37,37179,TOURS,1,100554.07166123779,5.216178067318156,3416.7,6.920521172638437
47.4445,0.727333,Indre-et-Loire,37,37179,TOURS,2,100408.73025160913,5.987653598595692,2925.1,7.49549444119368
47.4445,0.727333,Indre-et-Loire,37,37179,TOURS,3,100342.54616675993,8.087576944599911,3323.2,7.56094012311136
47.4445,0.727333,Indre-et-Loire,37,37179,TOURS,4,100270.8832807571,11.302965299684566,1803.9,6.1141955835962145
47.4445,0.727333,Indre-et-Loire,37,37179,TOURS,5,100363.45935727788,14.463137996219304,3123.3,6.306490233144297
47.4445,0.727333,Indre-et-Loire,37,37179,TOURS,6,100331.2067840835,18.36692759295501,3403.3,6.2889758643183304
47.4445,0.727333,Indre-et-Loire,37,37179,TOURS,7,100418.14655172414,20.90806650246308,1257.9,6.229802955665025
47.4445,0.727333,Indre-et-Loire,37,37179,TOURS,8,100406.0185758514,20.408792569659465,1823.9,5.660619195046439
47.4445,0.727333,Indre-et-Loire,37,37179,TOURS,9,100535.7741935484,16.62219354838712,2179.2,5.889612903225806
47.4445,0.727333,Indre-et-Loire,37,37179,TOURS,10,100387.45443117536,12.455625392834719,2637.5,6.111376492771842
47.4445,0.727333,Indre-et-Loire,37,37179,TOURS,11,100269.68790637191,8.640377113133964,3175.0,6.281599479843954
47.4445,0.727333,Indre-et-Loire,37,37179,TOURS,12,100642.08216094541,6.3935846933033424,3484.2,6.6948227349465395
47.614333,7.51,Haut-Rhin,68,68042,BALE-MULHOUSE,1,98629.47539210384,2.548242293131445,3604.5,6.1237425635478635
47.614333,7.51,Haut-Rhin,68,68042,BALE-MULHOUSE,2,98547.00824499411,3.8474087161366537,2925.1,6.298881036513546
47.614333,7.51,Haut-Rhin,68,68042,BALE-MULHOUSE,3,98430.42637862422,6.318078453666879,2514.5,6.389255258669699
47.614333,7.51,Haut-Rhin,68,68042,BALE-MULHOUSE,4,98384.57460732984,10.714856020942431,2920.3,5.453468586387435
47.614333,7.51,Haut-Rhin,68,68042,BALE-MULHOUSE,5,98413.29065300897,14.55064020486558,3763.5,5.448847631241998
47.614333,7.51,Haut-Rhin,68,68042,BALE-MULHOUSE,6,98432.32394366198,19.041357234315004,4045.2,5.276696542893727
47.614333,7.51,Haut-Rhin,68,68042,BALE-MULHOUSE,7,98479.70204841714,21.219304779639998,2564.1,5.271011793916822
47.614333,7.51,Haut-Rhin,68,68042,BALE-MULHOUSE,8,98539.44959802102,20.374458874458895,3937.6,4.755844155844156
47.614333,7.51,Haut-Rhin,68,68042,BALE-MULHOUSE,9,98655.89285714286,15.514349489795942,2372.5,4.717283163265306
47.614333,7.51,Haut-Rhin,68,68042,BALE-MULHOUSE,10,98606.46115906289,10.742170160295952,3004.9,4.8031442663378545
47.614333,7.51,Haut-Rhin,68,68042,BALE-MULHOUSE,11,98491.85852090032,6.386430868167224,2414.5,5.047974276527332
47.614333,7.51,Haut-Rhin,68,68042,BALE-MULHOUSE,12,98844.65753424658,3.8174794520548168,2754.3,5.620931506849315
48.068833,-1.734,Ille-et-Vilaine,35,35281,RENNES-ST JACQUES,1,101415.66868464502,5.918216840946638,3486.6,6.667749036873968
48.068833,-1.734,Ille-et-Vilaine,35,35281,RENNES-ST JACQUES,2,101263.05023923445,6.39904306220098,3743.5,7.591387559808612
48.068833,-1.734,Ille-et-Vilaine,35,35281,RENNES-ST JACQUES,3,101235.95441595442,8.094529914529938,2827.6,7.431566951566952
48.068833,-1.734,Ille-et-Vilaine,35,35281,RENNES-ST JACQUES,4,101168.49966510382,10.808238446081736,1900.4,5.93536503683858
48.068833,-1.734,Ille-et-Vilaine,35,35281,RENNES-ST JACQUES,5,101282.77227722772,14.024026402640287,2767.6,6.328778877887789
48.068833,-1.734,Ille-et-Vilaine,35,35281,RENNES-ST JACQUES,6,101245.48474576272,17.23742372881358,3356.8,6.070644067796611
48.068833,-1.734,Ille-et-Vilaine,35,35281,RENNES-ST JACQUES,7,101326.39751552795,19.100559006211203,1414.0,6.172546583850931
48.068833,-1.734,Ille-et-Vilaine,35,35281,RENNES-ST JACQUES,8,101294.92113564668,18.46529968454261,2367.2,5.67608832807571
48.068833,-1.734,Ille-et-Vilaine,35,35281,RENNES-ST JACQUES,9,101425.59202059203,15.690990990991015,2282.1,5.776898326898326
48.068833,-1.734,Ille-et-Vilaine,35,35281,RENNES-ST JACQUES,10,101236.31309904154,12.406517571885008,3635.6,5.991629392971245
48.068833,-1.734,Ille-et-Vilaine,35,35281,RENNES-ST JACQUES,11,101088.93069306931,9.016105610561079,3566.1,6.348052805280528
48.068833,-1.734,Ille-et-Vilaine,35,35281,RENNES-ST JACQUES,12,101479.4164305949,7.229121813031184,4003.2,6.699263456090652
48.324667,4.02,Aube,10,10030,TROYES-BARBEREY,1,100442.19379422972,3.952694610778466,3232.2,6.817365269461078
48.324667,4.02,Aube,10,10030,TROYES-BARBEREY,2,100328.75,4.900934579439275,2940.2,7.209404205607477
48.324667,4.02,Aube,10,10030,TROYES-BARBEREY,3,100259.0444069702,6.848454187745948,2893.0,7.118718381112985
48.324667,4.02,Aube,10,10030,TROYES-BARBEREY,4,100235.0127388535,10.505414012738877,1804.2,5.579299363057324
48.324667,4.02,Aube,10,10030,TROYES-BARBEREY,5,100266.1334156887,14.108770846201383,4378.2,5.634527486102532
48.324667,4.02,Aube,10,10030,TROYES-BARBEREY,6,100240.28790786948,18.30588611644276,2929.3,5.710492642354446
48.324667,4.02,Aube,10,10030,TROYES-BARBEREY,7,100287.69662921349,20.71466916354559,1531.7,5.8875156054931335
48.324667,4.02,Aube,10,10030,TROYES-BARBEREY,8,100305.22031823745,20.13506731946147,2474.6,5.407282741738066
48.324667,4.02,Aube,10,10030,TROYES-BARBEREY,9,100449.25525143222,15.480330999363485,2645.6,5.364863144493953
48.324667,4.02,Aube,10,10030,TROYES-BARBEREY,10,100353.35775335775,11.582783882783906,3078.1,5.730708180708181
48.324667,4.02,Aube,10,10030,TROYES-BARBEREY,11,100222.8426395939,7.435469543147231,2677.0,5.949048223350254
48.324667,4.02,Aube,10,10030,TROYES-BARBEREY,12,100593.02506963788,5.396434540389994,2962.0,6.783955431754875
48.444167,-4.412,Finistère,29,29075,BREST-GUIPAVAS,1,100618.36909871244,7.266523605150238,9305.1,9.323229613733906
48.444167,-4.412,Finistère,29,29075,BREST-GUIPAVAS,2,100465.02948113208,7.128007075471721,7788.4,10.088915094339622
48.444167,-4.412,Finistère,29,29075,BREST-GUIPAVAS,3,100489.22423556058,8.01840317100795,5084.7,9.562004530011325
48.444167,-4.412,Finistère,29,29075,BREST-GUIPAVAS,4,100427.85668991756,10.138807863031095,3078.2,7.4829422954977804
48.444167,-4.412,Finistère,29,29075,BREST-GUIPAVAS,5,100602.27388535033,12.87159235668792,3089.9,7.141592356687898
48.444167,-4.412,Finistère,29,29075,BREST-GUIPAVAS,6,100544.02946828956,15.292376681614371,3375.8,7.096028187059577
48.444167,-4.412,Finistère,29,29075,BREST-GUIPAVAS,7,100652.46144355336,16.88322023442322,2930.8,6.970450339296731
48.444167,-4.412,Finistère,29,29075,BREST-GUIPAVAS,8,100601.11042183623,16.386724565756847,4484.9,6.928287841191067
48.444167,-4.412,Finistère,29,29075,BREST-GUIPAVAS,9,100724.62140992167,14.635443864229789,3502.8,7.188838120104438
48.444167,-4.412,Finistère,29,29075,BREST-GUIPAVAS,10,100469.53459119497,12.124591194968575,6857.1,7.829371069182391
48.444167,-4.412,Finistère,29,29075,BREST-GUIPAVAS,11,100282.278978389,9.90982318271122,7851.3,8.929993451211526
48.444167,-4.412,Finistère,29,29075,BREST-GUIPAVAS,12,100708.45500848896,8.845387662705173,8294.0,9.721222410865876
48.4455,0.110167,Orne,61,61077,ALENCON,1,100090.07131102578,4.567580910586967,3868.3,6.243773998902907
48.4455,0.110167,Orne,61,61077,ALENCON,2,99950.58146577832,5.093640218049689,3591.1,7.0873410054512425
48.4455,0.110167,Orne,61,61077,ALENCON,3,99916.61747343566,7.05554899645811,3130.2,6.967532467532467
48.4455,0.110167,Orne,61,61077,ALENCON,4,99894.1196013289,10.243122923588063,1560.2,5.565514950166113
48.4455,0.110167,Orne,61,61077,ALENCON,5,100011.4827352742,13.441299932295218,3143.0,5.742383209207854
48.4455,0.110167,Orne,61,61077,ALENCON,6,99931.09040717737,17.019254658385115,3023.7,5.888750862663906
48.4455,0.110167,Orne,61,61077,ALENCON,7,100047.99593771157,19.10440081245771,1373.3,5.880297901150982
48.4455,0.110167,Orne,61,61077,ALENCON,8,100016.90298507463,18.45313432835823,2117.7,5.214850746268657
48.4455,0.110167,Orne,61,61077,ALENCON,9,100160.9155937053,14.812446351931353,1729.2,5.407725321888412
48.4455,0.110167,Orne,61,61077,ALENCON,10,100016.95281782438,11.46133682830933,2857.8,5.529357798165137
48.4455,0.110167,Orne,61,61077,ALENCON,11,99769.84574111334,7.882293762575476,3877.5,5.9367538564721665
48.4455,0.110167,Orne,61,61077,ALENCON,12,100158.43115124153,5.832449209932303,5017.7,6.265180586907449
48.5495,7.640333,Bas-Rhin,67,67212,STRASBOURG-ENTZHEIM,1,100031.16946399567,2.894206821873332,3220.9,6.149485652409313
48.5495,7.640333,Bas-Rhin,67,67212,STRASBOURG-ENTZHEIM,2,99986.92987625221,4.0093694755451015,2276.7,6.500589275191515
48.5495,7.640333,Bas-Rhin,67,67212,STRASBOURG-ENTZHEIM,3,99886.35273972603,6.99469178082194,2043.9,6.92060502283105
48.5495,7.640333,Bas-Rhin,67,67212,STRASBOURG-ENTZHEIM,4,99847.5895140665,11.47583120204606,2128.7,5.603196930946291
48.5495,7.640333,Bas-Rhin,67,67212,STRASBOURG-ENTZHEIM,5,99853.21382007822,15.40254237288138,4075.9,5.522750977835724
48.5495,7.640333,Bas-Rhin,67,67212,STRASBOURG-ENTZHEIM,6,99821.99464524766,19.445716198125858,4014.4,5.488888888888889
48.5495,7.640333,Bas-Rhin,67,67212,STRASBOURG-ENTZHEIM,7,99865.38316582915,21.46601758793972,2226.2,5.503329145728642
48.5495,7.640333,Bas-Rhin,67,67212,STRASBOURG-ENTZHEIM,8,99906.84415584416,20.771948051948076,3151.3,4.733311688311688
48.5495,7.640333,Bas-Rhin,67,67212,STRASBOURG-ENTZHEIM,9,100060.85658663206,15.95613238157043,1943.3,5.0410772225827385
48.5495,7.640333,Bas-Rhin,67,67212,STRASBOURG-ENTZHEIM,10,100020.61919504644,11.06965944272448,2212.1,4.984582043343654
48.5495,7.640333,Bas-Rhin,67,67212,STRASBOURG-ENTZHEIM,11,99904.24046541694,6.587847446671,1994.1,5.117840982546865
48.5495,7.640333,Bas-Rhin,67,67212,STRASBOURG-ENTZHEIM,12,100236.48558758314,4.2157427937915966,1997.3,5.814966740576497
48.581,5.959833,Meurthe-et-Moselle,54,54523,NANCY-OCHEY,1,97684.79077253219,2.324731759656675,4456.2,7.332081545064377
48.581,5.959833,Meurthe-et-Moselle,54,54523,NANCY-OCHEY,2,97623.18687756297,3.7289396602226352,4031.4,7.900820152314002
48.581,5.959833,Meurthe-et-Moselle,54,54523,NANCY-OCHEY,3,97551.60180485054,5.957247602932904,3626.3,7.66644106034969
48.581,5.959833,Meurthe-et-Moselle,54,54523,NANCY-OCHEY,4,97576.4631043257,10.263867684478393,2291.3,6.0217557251908405
48.581,5.959833,Meurthe-et-Moselle,54,54523,NANCY-OCHEY,5,97619.74900924703,13.700198150594474,3654.6,5.910369881109643
48.581,5.959833,Meurthe-et-Moselle,54,54523,NANCY-OCHEY,6,97630.32734274711,17.842618741976917,3300.7,5.810205391527599
48.581,5.959833,Meurthe-et-Moselle,54,54523,NANCY-OCHEY,7,97689.55500618047,20.382880098887536,1856.8,5.864709517923362
48.581,5.959833,Meurthe-et-Moselle,54,54523,NANCY-OCHEY,8,97719.24364538128,19.848481091134552,2658.0,5.619962802231866
48.581,5.959833,Meurthe-et-Moselle,54,54523,NANCY-OCHEY,9,97824.52624839949,15.123943661971854,2761.3,5.811523687580026
48.581,5.959833,Meurthe-et-Moselle,54,54523,NANCY-OCHEY,10,97725.8389674247,10.607682851874639,2977.3,6.365888137676706
48.581,5.959833,Meurthe-et-Moselle,54,54523,NANCY-OCHEY,11,97555.31554977228,6.2528952504879864,3629.1,6.742355237475602
48.581,5.959833,Meurthe-et-Moselle,54,54523,NANCY-OCHEY,12,97883.3224222586,4.138025095471927,4020.6,7.337752318603383
48.716833,2.384333,Essonne,91,91027,ORLY,1,100735.5847639485,4.632403433476417,2973.7,7.056545064377683
48.716833,2.384333,Essonne,91,91027,ORLY,2,100625.87161366313,5.432626619552438,3054.8,7.696289752650176
48.716833,2.384333,Essonne,91,91027,ORLY,3,100562.06779661016,7.726045197740137,3133.8,7.79954802259887
48.716833,2.384333,Essonne,91,91027,ORLY,4,100557.706185567,11.443621134020642,1409.7,6.408762886597938
48.716833,2.384333,Essonne,91,91027,ORLY,5,100625.99869876383,14.790045543266126,3727.1,6.566232921275211
48.716833,2.384333,Essonne,91,91027,ORLY,6,100570.56921086676,18.673868046571823,3525.3,6.7124191461836995
48.716833,2.384333,Essonne,91,91027,ORLY,7,100633.8961038961,21.19684601113175,1167.1,6.73382807668522
48.716833,2.384333,Essonne,91,91027,ORLY,8,100624.70841006753,20.4338858195212,3042.6,6.017249846531615
48.716833,2.384333,Essonne,91,91027,ORLY,9,100770.35691523264,16.275462077756558,2568.6,6.035309114085404
48.716833,2.384333,Essonne,91,91027,ORLY,10,100645.18221124151,12.225880172946287,2385.9,6.237615812229772
48.716833,2.384333,Essonne,91,91027,ORLY,11,100488.17252396166,8.28012779552718,2941.7,6.241405750798721
48.716833,2.384333,Essonne,91,91027,ORLY,12,100850.73932092004,6.045071193866397,4021.4,6.797316538882804
48.825833,-3.473167,Côtes-d'Armor,22,22168,PLOUMANAC'H,1,101067.93170103093,8.159213917525795,5113.6,11.232667525773195
48.825833,-3.473167,Côtes-d'Armor,22,22168,PLOUMANAC'H,2,100901.39450867052,7.955130057803491,4337.1,11.640751445086705
48.825833,-3.473167,Côtes-d'Armor,22,22168,PLOUMANAC'H,3,100904.20707732634,8.866186107470535,3156.0,11.196264744429882
48.825833,-3.473167,Côtes-d'Armor,22,22168,PLOUMANAC'H,4,100901.27067669173,10.663984962406037,1780.0,8.068947368421053
48.825833,-3.473167,Côtes-d'Armor,22,22168,PLOUMANAC'H,5,101057.01082431307,13.031223980016675,2154.3,7.852789342214821
48.825833,-3.473167,Côtes-d'Armor,22,22168,PLOUMANAC'H,6,101007.30627306273,15.163099630996332,2065.1,7.6065682656826565
48.825833,-3.473167,Côtes-d'Armor,22,22168,PLOUMANAC'H,7,101101.21785173978,17.22193645990925,1519.6,7.266868381240544
48.825833,-3.473167,Côtes-d'Armor,22,22168,PLOUMANAC'H,8,101061.6086620263,17.22699149265277,2902.2,7.280355761794277
48.825833,-3.473167,Côtes-d'Armor,22,22168,PLOUMANAC'H,9,101191.08783239323,15.984931506849337,1827.6,8.37276390008058
48.825833,-3.473167,Côtes-d'Armor,22,22168,PLOUMANAC'H,10,101040.26813880126,13.437066246056807,4219.3,9.279416403785488
48.825833,-3.473167,Côtes-d'Armor,22,22168,PLOUMANAC'H,11,100801.68861347792,10.92625871417508,3912.8,10.715569326103795
48.825833,-3.473167,Côtes-d'Armor,22,22168,PLOUMANAC'H,12,101159.23961661341,9.628370607028778,4606.5,10.879808306709267
49.18,-0.456167,Calvados,14,14137,CAEN-CARPIQUET,1,100951.00826446281,5.560000000000023,3682.6,8.124132231404959
49.18,-0.456167,Calvados,14,14137,CAEN-CARPIQUET,2,100839.98780487805,5.94707317073173,3573.6,8.798963414634146
49.18,-0.456167,Calvados,14,14137,CAEN-CARPIQUET,3,100820.94586555622,7.333729922665103,2622.1,8.430636525877453
49.18,-0.456167,Calvados,14,14137,CAEN-CARPIQUET,4,100822.2260509993,9.830117160578933,2433.8,6.291316333563061
49.18,-0.456167,Calvados,14,14137,CAEN-CARPIQUET,5,100959.10006715916,12.761719274681017,2670.6,6.314036265950302
49.18,-0.456167,Calvados,14,14137,CAEN-CARPIQUET,6,100867.12550607287,15.98556005398113,2901.0,6.292645074224022
49.18,-0.456167,Calvados,14,14137,CAEN-CARPIQUET,7,100952.6814911707,17.963701765860062,1209.6,6.51785480706344
49.18,-0.456167,Calvados,14,14137,CAEN-CARPIQUET,8,100906.79220779221,17.786038961038983,3261.8,6.411688311688311
49.18,-0.456167,Calvados,14,14137,CAEN-CARPIQUET,9,101053.5836627141,15.216007905138362,2111.5,6.527799736495389
49.18,-0.456167,Calvados,14,14137,CAEN-CARPIQUET,10,100868.32270408163,12.104145408163289,3993.8,6.955293367346939
49.18,-0.456167,Calvados,14,14137,CAEN-CARPIQUET,11,100653.43521594684,8.677342192691054,3987.9,7.632358803986712
49.18,-0.456167,Calvados,14,14137,CAEN-CARPIQUET,12,101002.12753950339,7.0639390519187595,3970.9,8.37607223476298
49.209667,4.155333,Marne,51,51449,REIMS-PRUNAY,1,100619.29266709929,3.8205710577547274,2645.3,6.210123296560674
49.209667,4.155333,Marne,51,51449,REIMS-PRUNAY,2,100539.52415284788,4.99935111751985,2368.6,6.994160057678442
49.209667,4.155333,Marne,51,51449,REIMS-PRUNAY,3,100370.26334026334,6.645183645183668,2204.4,6.956271656271656
49.209667,4.155333,Marne,51,51449,REIMS-PRUNAY,4,100414.85988791032,10.17550040032028,1050.5,5.47822257806245
49.209667,4.155333,Marne,51,51449,REIMS-PRUNAY,5,100538.16129032258,13.99153225806454,2152.0,5.391451612903226
49.209667,4.155333,Marne,51,51449,REIMS-PRUNAY,6,100429.64228934816,17.698807631160594,2682.9,5.299046104928458
49.209667,4.155333,Marne,51,51449,REIMS-PRUNAY,7,100557.17829457365,19.793488372093048,1874.8,5.285736434108528
49.209667,4.155333,Marne,51,51449,REIMS-PRUNAY,8,100576.92307692308,19.25844567803333,1217.3,4.911102299762093
49.209667,4.155333,Marne,51,51449,REIMS-PRUNAY,9,100703.50318471338,15.002335456475606,2036.3,5.060651096956829
49.209667,4.155333,Marne,51,51449,REIMS-PRUNAY,10,100593.38627700126,11.342630241423148,2504.2,5.398919949174078
49.209667,4.155333,Marne,51,51449,REIMS-PRUNAY,11,100459.61923847695,7.165130260521066,2295.4,5.747094188376753
49.209667,4.155333,Marne,51,51449,REIMS-PRUNAY,12,100785.01981505945,5.3910832232496935,2480.4,6.12007926023778
49.383,1.181667,Seine-Maritime,76,76116,ROUEN-BOOS,1,99900.79466666667,4.17498666666669,4998.9,7.255893333333333
49.383,1.181667,Seine-Maritime,76,76116,ROUEN-BOOS,2,99817.17417061611,4.7754739336493115,4417.7,8.011078199052132
49.383,1.181667,Seine-Maritime,76,76116,ROUEN-BOOS,3,99802.60102447354,6.835287421741627,3649.1,7.900910643141718
49.383,1.181667,Seine-Maritime,76,76116,ROUEN-BOOS,4,99820.6675224647,10.260397946084748,1734.5,6.258408215661104
49.383,1.181667,Seine-Maritime,76,76116,ROUEN-BOOS,5,99904.9084017688,13.04548325963363,3031.0,6.430195830701201
49.383,1.181667,Seine-Maritime,76,76116,ROUEN-BOOS,6,99847.08549222798,16.63277202072541,2808.2,6.4547927461139905
49.383,1.181667,Seine-Maritime,76,76116,ROUEN-BOOS,7,99939.68869123253,18.514040660737,1566.4,6.271346886912325
49.383,1.181667,Seine-Maritime,76,76116,ROUEN-BOOS,8,99884.60248447205,18.210062111801264,3243.3,5.792546583850932
49.383,1.181667,Seine-Maritime,76,76116,ROUEN-BOOS,9,100019.77592829705,14.768117797695286,2652.2,5.9328425096030735
49.383,1.181667,Seine-Maritime,76,76116,ROUEN-BOOS,10,99865.94694632942,11.343491671807548,3393.8,6.502405922270204
49.383,1.181667,Seine-Maritime,76,76116,ROUEN-BOOS,11,99657.33803720334,7.733611289288028,4542.4,7.010134701731879
49.383,1.181667,Seine-Maritime,76,76116,ROUEN-BOOS,12,100048.40413318026,5.6541331802526065,5694.2,7.425028702640643
49.725167,-1.939833,Manche,50,50041,PTE DE LA HAGUE,1,101428.61744966442,8.421208053691297,5006.4,12.973288590604028
49.725167,-1.939833,Manche,50,50041,PTE DE LA HAGUE,2,101324.56051873199,7.678097982708956,3576.1,13.462752161383285
49.725167,-1.939833,Manche,50,50041,PTE DE LA HAGUE,3,101409.09793814433,8.56668814432992,3445.9,11.948969072164948
49.725167,-1.939833,Manche,50,50041,PTE DE LA HAGUE,4,101379.45968412302,10.085203657522882,975.0,9.311388196176226
49.725167,-1.939833,Manche,50,50041,PTE DE LA HAGUE,5,101635.78449905482,12.136767485822327,1574.3,8.375803402646504
49.725167,-1.939833,Manche,50,50041,PTE DE LA HAGUE,6,101402.1568627451,14.611188004613632,1493.0,8.744982698961937
49.725167,-1.939833,Manche,50,50041,PTE DE LA HAGUE,7,101575.58524173028,16.902926208651422,964.0,8.306106870229009
49.725167,-1.939833,Manche,50,50041,PTE DE LA HAGUE,8,101402.68918918919,17.564864864864887,1023.2,8.42918918918919
49.725167,-1.939833,Manche,50,50041,PTE DE LA HAGUE,9,101619.06565656565,16.28560606060608,1229.5,10.250631313131313
49.725167,-1.939833,Manche,50,50041,PTE DE LA HAGUE,10,101347.96566523606,13.97287553648071,4110.9,11.557854077253218
49.725167,-1.939833,Manche,50,50041,PTE DE LA HAGUE,11,101325.07836990595,11.431583072100336,3713.7,12.85728840125392
49.725167,-1.939833,Manche,50,50041,PTE DE LA HAGUE,12,101495.0067114094,9.917315436241633,4644.6,13.217315436241611
50.136,1.834,Somme,80,80001,ABBEVILLE,1,100805.65987124463,4.6231223175965885,5218.8,7.397424892703862
50.136,1.834,Somme,80,80001,ABBEVILLE,2,100748.81828978623,5.189014251781496,3620.4,8.251187648456057
50.136,1.834,Somme,80,80001,ABBEVILLE,3,100733.24944071588,7.026006711409418,3258.3,8.270078299776285
50.136,1.834,Somme,80,80001,ABBEVILLE,4,100779.75903614458,10.10114140773623,2058.4,6.392073557387444
50.136,1.834,Somme,80,80001,ABBEVILLE,5,100852.52184769038,13.034644194756577,2880.5,6.437390761548065
50.136,1.834,Somme,80,80001,ABBEVILLE,6,100793.61675126903,16.282043147208146,2193.3,6.494670050761422
50.136,1.834,Somme,80,80001,ABBEVILLE,7,100863.2266325224,18.040140845070447,2068.3,6.405633802816902
50.136,1.834,Somme,80,80001,ABBEVILLE,8,100794.85466914039,18.1314162028448,4429.5,5.872603586889301
50.136,1.834,Somme,80,80001,ABBEVILLE,9,100942.07138304652,14.977692797960508,3597.7,5.852007648183556
50.136,1.834,Somme,80,80001,ABBEVILLE,10,100786.16513761468,11.830336391437333,3871.5,6.315107033639144
50.136,1.834,Somme,80,80001,ABBEVILLE,11,100576.468730259,8.162665824384105,4665.7,6.997030953885028
50.136,1.834,Somme,80,80001,ABBEVILLE,12,100872.43258117777,6.300935608145317,5405.6,7.597413318657127
50.57,3.0975,Nord,59,59256,LILLE-LESQUIN,1,101051.77692728267,4.071186440677989,3698.1,7.746418808091854
50.57,3.0975,Nord,59,59256,LILLE-LESQUIN,2,101042.1101992966,4.850000000000024,3332.3,8.456447831184057
50.57,3.0975,Nord,59,59256,LILLE-LESQUIN,3,101012.24845418775,6.999269252389006,3307.3,8.350646430578976
50.57,3.0975,Nord,59,59256,LILLE-LESQUIN,4,101052.87096774194,10.516709677419378,1852.1,6.722064516129032
50.57,3.0975,Nord,59,59256,LILLE-LESQUIN,5,101128.92131979695,13.939593908629464,2940.6,6.836865482233502
50.57,3.0975,Nord,59,59256,LILLE-LESQUIN,6,101063.68831168831,17.3466233766234,3246.8,6.945844155844156
50.57,3.0975,Nord,59,59256,LILLE-LESQUIN,7,101096.15482233503,19.29822335025383,1978.5,6.790545685279188
50.57,3.0975,Nord,59,59256,LILLE-LESQUIN,8,101057.53614079196,19.0538654934004,3528.4,6.213010685103709
50.57,3.0975,Nord,59,59256,LILLE-LESQUIN,9,101234.78289473684,15.391842105263182,2289.4,6.124671052631579
50.57,3.0975,Nord,59,59256,LILLE-LESQUIN,10,101049.76522842639,11.742893401015252,3564.0,6.891497461928934
