GEO,TOUR_MEASURE,FREQ,TIME_PERIOD,ACTIVITY,UNIT_LOC_RANKING,L_STAY,OBS_VALUE_NIVEAU
2025-COM-21476,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21472,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21578,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21631,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21487,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21612,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21446,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21534,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21695,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21679,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21627,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21460,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21462,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21402,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21479,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21488,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21646,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21640,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21543,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21610,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21415,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21406,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21633,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21473,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21506,PLACE,A,2025,I553,_T,_T,126.0
2025-COM-21674,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21672,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21692,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21457,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21599,PLACE,A,2025,I551,_T,_T,8.0
2025-COM-21403,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21470,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21469,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21678,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21572,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21705,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21657,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21410,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21537,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21619,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21625,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21400,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21677,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21447,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21451,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21454,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21530,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21534,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21564,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21571,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21433,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21422,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21636,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21536,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21464,PLACE,A,2025,I551,_T,_T,234.0
2025-COM-21438,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21436,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21596,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21489,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21525,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21651,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21456,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21417,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21530,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21418,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21647,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21435,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21680,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21609,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21605,PLACE,A,2025,I551,_T,_T,23.0
2025-COM-21605,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21463,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21547,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21547,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21455,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21617,PLACE,A,2025,I551,_T,_T,23.0
2025-COM-21671,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21707,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21471,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21531,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21499,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21495,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21399,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21426,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21569,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21483,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21541,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21549,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21454,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21691,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21442,PLACE,A,2025,I551,_T,_T,8.0
2025-COM-21446,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21517,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21649,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21428,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21700,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21499,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21525,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21597,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21598,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21688,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21639,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21546,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21546,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21468,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21663,PLACE,A,2025,I551,_T,_T,9.0
2025-COM-21427,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21620,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21691,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21607,PLACE,A,2025,I553,_T,_T,90.0
2025-COM-21554,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21656,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21512,PLACE,A,2025,I551,_T,_T,51.0
2025-COM-21414,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21616,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21618,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21457,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21523,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21662,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21559,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21527,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21643,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21590,PLACE,A,2025,I553,_T,_T,86.0
2025-COM-21615,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21592,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21706,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21700,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21407,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21672,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21667,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21412,PLACE,A,2025,I551,_T,_T,88.0
2025-COM-21412,PLACE,A,2025,I553,_T,_T,93.0
2025-COM-21494,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21424,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21704,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21601,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21581,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21662,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21669,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21408,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21687,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21433,PLACE,A,2025,I553,_T,_T,33.0
2025-COM-21506,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21690,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21594,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21612,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21501,PLACE,A,2025,I553,_T,_T,70.0
2025-COM-21585,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21462,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21401,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21400,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21609,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21567,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21572,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21539,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21432,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21634,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21677,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21687,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21684,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21528,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21510,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21494,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21491,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21518,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21701,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21417,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21475,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21477,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21563,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21430,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21674,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21676,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21643,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21629,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21548,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21544,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21665,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21489,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21706,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21452,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21418,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21649,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21655,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21692,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21693,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21463,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21576,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21600,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21673,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21436,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21682,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21683,PLACE,A,2025,I553,_T,_T,14.0
2025-COM-21492,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21492,PLACE,A,2025,I551,_T,_T,12.0
2025-COM-21563,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21627,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21642,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21639,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21471,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21533,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21440,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21442,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21407,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21421,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21483,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21613,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21545,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21557,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21496,PLACE,A,2025,I553,_T,_T,192.0
2025-COM-21510,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21539,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21459,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21441,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21670,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21410,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21413,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21695,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21694,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21529,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21531,PLACE,A,2025,I551,_T,_T,24.0
2025-COM-21601,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21660,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21575,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21682,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21428,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21553,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21562,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21650,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21657,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21431,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21566,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21693,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21684,PLACE,A,2025,I553,_T,_T,46.0
2025-COM-21604,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21403,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21613,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21526,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21529,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21675,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21478,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21659,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21497,PLACE,A,2025,I551,_T,_T,17.0
2025-COM-21500,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21545,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21415,PLACE,A,2025,I551,_T,_T,7.0
2025-COM-21648,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21439,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21437,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21461,PLACE,A,2025,I553,_T,_T,40.0
2025-COM-21556,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21518,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21696,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21533,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21579,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21537,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21447,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21464,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21515,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21623,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21570,PLACE,A,2025,I551,_T,_T,23.0
2025-COM-21490,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21606,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21618,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21614,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21648,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21538,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21540,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21504,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21528,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21458,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21635,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21467,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21666,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21519,PLACE,A,2025,I553,_T,_T,16.0
2025-COM-21607,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21589,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21425,PLACE,A,2025,I551,_T,_T,49.0
2025-COM-21642,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21646,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21653,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21456,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21688,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21526,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21703,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21555,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21555,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21581,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21641,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21703,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21560,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21402,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21699,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21698,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21689,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21702,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21707,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21711,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21715,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21712,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21714,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21717,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21712,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21711,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21710,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21716,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21716,PLACE,A,2025,I551,_T,_T,29.0
2025-COM-21713,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21717,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21713,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21714,PLACE,A,2025,I551,_T,_T,26.0
2025-COM-21709,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21708,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21715,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-21710,PLACE,A,2025,I553,_T,_T,51.0
2025-COM-21708,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-21709,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22194,PLACE,A,2025,I553,_T,_T,314.0
2025-COM-22156,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22152,PLACE,A,2025,I553,_T,_T,25.0
2025-COM-22207,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22015,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22245,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22145,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22226,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22381,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22003,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22006,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22068,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22109,PLACE,A,2025,I553,_T,_T,79.0
2025-COM-22153,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22232,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22213,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22003,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22186,PLACE,A,2025,I551,_T,_T,152.0
2025-COM-22190,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22065,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22031,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22103,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22174,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22204,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22060,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22161,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22196,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22282,PLACE,A,2025,I551,_T,_T,64.0
2025-COM-22085,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22216,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22049,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22250,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22111,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22065,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22176,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22172,PLACE,A,2025,I553,_T,_T,100.0
2025-COM-22265,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22055,PLACE,A,2025,I553,_T,_T,328.0
2025-COM-22157,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22149,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22205,PLACE,A,2025,I553,_T,_T,10.0
2025-COM-22209,PLACE,A,2025,I553,_T,_T,32.0
2025-COM-22124,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22135,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22294,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22168,PLACE,A,2025,I551,_T,_T,565.0
2025-COM-22166,PLACE,A,2025,I553,_T,_T,224.0
2025-COM-22255,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22178,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22091,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22092,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22059,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22097,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22211,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22307,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22289,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22279,PLACE,A,2025,I553,_T,_T,36.0
2025-COM-22238,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22116,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22177,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22179,PLACE,A,2025,I551,_T,_T,75.0
2025-COM-22269,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22266,PLACE,A,2025,I551,_T,_T,32.0
2025-COM-22148,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22169,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22260,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22006,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22070,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22308,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22210,PLACE,A,2025,I551,_T,_T,120.0
2025-COM-22276,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22273,PLACE,A,2025,I553,_T,_T,115.0
2025-COM-22133,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22129,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22110,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22273,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22267,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22049,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22047,PLACE,A,2025,I553,_T,_T,30.0
2025-COM-22146,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22248,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22004,PLACE,A,2025,I551,_T,_T,9.0
2025-COM-22291,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22079,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22018,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22321,PLACE,A,2025,I553,_T,_T,45.0
2025-COM-22322,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22259,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22144,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22288,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22284,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22195,PLACE,A,2025,I553,_T,_T,185.0
2025-COM-22163,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22071,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22104,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22115,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22220,PLACE,A,2025,I553,_T,_T,24.0
2025-COM-22193,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22133,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22289,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22030,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22244,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22323,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22090,PLACE,A,2025,I553,_T,_T,54.0
2025-COM-22316,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22169,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22172,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22225,PLACE,A,2025,I551,_T,_T,49.0
2025-COM-22262,PLACE,A,2025,I551,_T,_T,10.0
2025-COM-22122,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22283,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22285,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22001,PLACE,A,2025,I553,_T,_T,23.0
2025-COM-22137,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22166,PLACE,A,2025,I551,_T,_T,21.0
2025-COM-22269,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-22234,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-22240,PLACE,A,2025,I553,_T,_T,0.0
